Ensembl_ID	Gene_symbol	baseMean	padj_lrt	sig_lrt	n_baseline_sig	baseline_dirs	first_stage_diff	baseline_hits	n_strata_sig	strata_dirs	strata_hits	class
ENSG00000125900	SIRPD	2.5793535372653866	0.8619287611715541	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000144893	MED12L	26.723943036409466	0.8619367951006434	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000187866	PABIR1	335.51351350870266	0.8621103059018096	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000015479	MATR3	3332.687387061055	0.8625739357109162	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000141562	NARF	388.7957303769789	0.8625739357109162	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000058729	RIOK2	312.73320906510827	0.8627728721394884	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000125304	TM9SF2	4669.903981745615	0.8630202372939965	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000107614	TRDMT1	102.52125429148192	0.8635627267292526	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000175985	PLEKHD1	6.923951255807751	0.8635627267292526	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000165091	TMC1	9.237256202270212	0.8636864544720794	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000116903	EXOC8	333.3268579818658	0.8639136381151321	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000100522	GNPNAT1	2044.461284687605	0.864320576786887	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000157388	CACNA1D	236.06661555988205	0.864320576786887	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000184465	WDR27	377.63225148295106	0.8646347431319362	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000181220	ZNF746	228.9895850661056	0.8648405494663256	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000158869	FCER1G	396.88168179615207	0.8650664070285681	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000132716	DCAF8	2608.231651495777	0.8651362188163285	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000174740	PABPC5	8.93270449829081	0.8651362188163285	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000069974	RAB27A	504.4197933911935	0.8666766845010969	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000112701	SENP6	1260.5124824079344	0.8666766845010969	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000121289	CEP89	122.3332913062013	0.8667078684282585	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000138395	CDK15	10.208297986279833	0.8670050980720746	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000138757	G3BP2	1654.9052740216184	0.8671090413186952	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000174125	TLR1	230.75923055224388	0.8673072063069809	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000260238	PMF1-BGLAP	5.583818479519241	0.867333319375533	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000100796	PPP4R3A	1256.5915995003197	0.8675838544996887	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000143502	SUSD4	58.23205510387666	0.8675838544996887	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000243323	PTPRVP	40.799246488061144	0.8679525296492808	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000255398	HCAR3	13.321131690128507	0.8684916456814046	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000214595	EML6	130.7260249789318	0.8686360657951567	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000198876	DCAF12	599.2328733548591	0.8686559099371682	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000112992	NNT	5369.029592918753	0.8687378734473795	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000141524	TMC6	164.96994718718557	0.8688342801099466	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000122687	MRM2	312.21752662763674	0.8692697234167981	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000182831	HAPSTR1	828.2224929445154	0.8696695973620073	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000164743	C8orf48	11.016551234682877	0.8700296524879488	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000054116	TRAPPC3	615.5207875463694	0.8700637121584285	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000145975	FAM217A	9.543448377764538	0.8701591103168461	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000123700	KCNJ2	66.20151772382657	0.8704226828485079	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000130024	PHF10	883.2630636276978	0.8707553970470343	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000111186	WNT5B	92.46062067284089	0.8708073232607344	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000054267	ARID4B	723.5008478398709	0.8712569026094514	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000140839	CLEC18B	4.976069466683964	0.871267615588588	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000163945	UVSSA	251.88217250561388	0.871267615588588	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000118246	FASTKD2	697.7727033310044	0.8715093789574248	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000153815	CMIP	340.10109227395407	0.8715093789574248	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000235109	ZSCAN31	120.43810122498095	0.8715426880500999	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000116455	WDR77	265.17126623429	0.87178378200218265	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000160961	ZNF333	275.4835903702534	0.87178378200218265	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000096996	IL12RB1	72.779427812146	0.8722241696385242	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000076685	NT5C2	773.0884342649604	0.8723309576041511	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000257949	TEN1	39.89766456238483	0.8729276175956917	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000115423	DNAH6	292.4059853018431	0.8729517529942081	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000187595	ZNF385C	26.106338123572097	0.8729517529942081	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000099814	CEP170B	356.8949556908195	0.8733004761839558	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000151093	OXSM	322.6314597239817	0.873750712997935	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000103249	CLCN7	451.8528102497438	0.8738502925432193	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000167377	ZNF23	126.4785968852224	0.8741470883234593	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000164754	RAD21	1521.8292138500742	0.8741826671251045	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000126746	ZNF384	370.13601041988	0.8744633366764806	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000197935	ZNF311	42.165453278741126	0.874667949264743	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000105771	SMG9	186.46844025438787	0.8747051615170834	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000006576	PHTF2	268.0379666882407	0.8752241918497683	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000196689	TRPV1	278.98423681995615	0.8756478670827607	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000083642	PDS5B	619.4211004502654	0.8757198328869631	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000111215	PRH1	135.97593791272118	0.8758338479352665	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000196405	EVL	846.6055899210222	0.8761723670684413	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000184903	IMMP2L	268.7729115163912	0.8762001884462811	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000105519	CAPS	216.62607791021767	0.8763168642603105	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000165478	HEPACAM	310.66012623901537	0.8773938912514202	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000203666	EFCAB2	210.55026240586494	0.8774295618962616	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000204323	SMIM5	30.562930368782784	0.8774295618962616	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000141933	TPGS1	33.62504326826615	0.8775980993331679	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000239998	LILRA2	49.503139943071204	0.8775980993331679	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000107331	ABCA2	776.5682405230764	0.877899881680497	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000164175	SLC45A2	44.57328159482504	0.877899881680497	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000172409	CLP1	139.22730451868364	0.877899881680497	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000177300	CLDN22	290.9670754214801	0.877899881680497	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000049449	RCN1	1777.9776311375335	0.878190217084622	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000167635	ZNF146	994.9358322465374	0.8782745178557153	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000153006	SREK1IP1	362.06359881189235	0.878828411496377	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000165240	ATP7A	205.25677046181175	0.878828411496377	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000172785	ZNG1A	771.873525178635	0.8789276170863781	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000011021	CLCN6	362.63209221025795	0.8794004016680842	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000271271	UGT2A2	27.59834793215056	0.8794004016680842	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000101040	ZMYND8	491.6836089365963	0.8794829192367425	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000258947	TUBB3	34.56671957610999	0.8801820211762446	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000152242	ARK2N	327.6861632343452	0.8804742005792692	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000103353	UBFD1	786.9110130933076	0.8808368423304542	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000186522	SEPTIN10	981.9473082781266	0.8808642904282047	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000130287	NCAN	4.7448382889289435	0.8810539273251284	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000106346	USP42	162.44042247528947	0.8812398899455047	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000170473	PYM1	326.2691384032939	0.8812398899455047	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000166478	ZNF143	186.56496570070124	0.8815619483864893	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000066336	SPI1	99.11990437454573	0.8816414275810167	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000123213	NLN	1010.5535681030105	0.8820971842173012	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000157954	WIPI2	958.4264591230435	0.8823508543942938	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000174482	LINGO2	2.4081267233025283	0.8823508543942938	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000145734	BDP1	1075.2249393213035	0.8829001684022421	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000084090	STARD7	2018.9564152859077	0.8833715499723799	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000131203	IDO1	24.199416375388953	0.8834235228847672	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000004975	DVL2	198.09474926981346	0.8834975916410874	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000166664	CHRFAM7A	2.752483098993669	0.8834975916410874	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000105866	SP4	166.27352830699314	0.8836342725863652	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000163608	NEPRO	512.6733886963492	0.8836342725863652	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000171532	NEUROD2	33.893350065535664	0.8838867986880827	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000133019	CHRM3	68.82662834024491	0.8846369482501675	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000187079	TEAD1	1316.7876342372917	0.8846369482501675	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000137714	FDX1	1140.3916824878768	0.884663461963282	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000187918	OR51I2	1.6721277329096718	0.8850019460179915	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000254788	CKLF-CMTM1	3.141034640340191	0.8850019460179915	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000152484	USP12	816.4030856708985	0.8852136496513907	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000172262	ZNF131	367.5577769614855	0.8858466800299946	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000146858	ZC3HAV1L	32.30239838831954	0.8860924983975937	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000258890	CEP95	546.4328237157889	0.8863418040953093	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000103978	TMEM87A	567.1457375829284	0.8864487452936503	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000029993	HMGB3	585.4961404572882	0.8866679484567562	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000005243	COPZ2	356.67777528205414	0.8869838704416083	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000086589	RBM22	502.6555480178631	0.8869838704416083	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000114030	KPNA1	1607.4524055107875	0.887232879103884	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000177479	ARIH2	1165.6074539444123	0.8872518020820828	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000095110	NXPE1	3.5405665447307	0.8873870659620966	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000130363	RSPH3	251.0852173025385	0.8873870659620966	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000065613	SLK	1141.8155522850082	0.8878535528502659	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000130590	SAMD10	34.85097076233571	0.8878535528502659	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000122068	FYTTD1	906.887876426845	0.8880065201154487	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000142973	CYP4B1	15.943057733685366	0.8884594265452005	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000154781	CCDC174	274.41101794852176	0.8885884914801127	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000198105	ZNF248	322.10770587488133	0.8887817240605452	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000167723	TRPV3	74.53545751727042	0.8891220664006664	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000189319	FAM53B	216.936845737682	0.8897828352803357	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000149054	ZNF215	22.026881956725667	0.8898111992838341	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000144468	RHBDD1	515.0252699469148	0.8899561120432932	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000085721	RRN3	843.8667833188088	0.8899792260974784	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000188234	AGAP4	176.10706973010704	0.8906972350439947	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000119777	TMEM214	971.733433162168	0.8910028841423796	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000196290	NIF3L1	308.3501620056932	0.8910591315864753	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000143870	PDIA6	4969.76414953862	0.8913652420536223	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000104731	KLHDC4	265.7451345274172	0.891442551114009	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000146802	TMEM168	408.0043493028541	0.8917055856135172	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000114450	GNB4	215.57551449010364	0.8917982218401893	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000086061	DNAJA1	3487.9317178009824	0.8922001349335315	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000162188	GNG3	4.402864381392909	0.8922001349335315	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000129007	CALML4	224.23898188029145	0.8925838594892873	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000140488	CELF6	23.14585785425687	0.8932731090691722	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000165699	TSC1	822.4266861575418	0.893341335503646	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000185414	MRPL30	415.99885838561426	0.8935713583730741	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000127870	RNF6	371.9769482144423	0.8935985461885376	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000129158	SERGEF	171.48853685709636	0.8938562675908038	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000078699	CBFA2T2	421.4473544106992	0.8940999395254289	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000166046	TCP11L2	163.87130827460007	0.8940999395254289	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000185946	RNPC3	509.01717263622123	0.8940999395254289	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000160298	C21orf58	40.22312963490139	0.8945786213968605	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000136536	MARCHF7	1280.6011242638908	0.8945913532861248	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000182010	RTKN2	79.20208463779265	0.8952892389355301	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000187492	CDHR4	8.118047692147162	0.8952914639036831	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000084774	CAD	395.8442555327747	0.89560512745664	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000197044	ZNF441	291.53063246977257	0.8956391058440905	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000164167	LSM6	155.37495505371623	0.8956421632460593	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000174498	IGDCC3	7.448593047813939	0.8958445716414928	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000158528	PPP1R9A	146.69615928871218	0.895870494044957	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000163655	GMPS	594.3669582976783	0.8961374955144312	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000197121	PGAP1	237.9238605839621	0.8961374955144312	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000011405	PIK3C2A	1366.0319142952567	0.8962618838307795	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000105982	RNF32	37.448504387222535	0.8962810386290684	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000093183	SEC22C	419.48262342195466	0.8964860084161199	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000103429	BFAR	595.6297453997514	0.8969214398732047	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000042832	TG	26.65727286170534	0.8971455405400118	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000132376	INPP5K	330.38404455342464	0.8972729315638721	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000107929	LARP4B	694.895111081145	0.8975106283990879	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000125459	MSTO1	159.69048458436728	0.8975901590377913	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000128000	ZNF780B	486.4283083084049	0.897975832273628	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000197375	SLC22A5	376.7119913488946	0.8980523759368896	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000102078	SLC25A14	73.3072842972095	0.8980607119254912	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000154642	C21orf91	209.0113264942435	0.8987454128220529	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000083312	TNPO1	1618.198165237389	0.899388059004885	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000171840	NINJ2	81.63472208284914	0.899388059004885	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000069329	VPS35	1030.3186895301849	0.8996706946297208	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000167670	CHAF1A	79.20485556095107	0.8998739709901863	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000079482	OPHN1	607.7913981778402	0.9003664582543848	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000163510	CWC22	319.596195384587	0.9003664582543848	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000078725	BRINP1	14.886467706133544	0.901079643229151	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000137699	TRIM29	22.055770042975574	0.901079643229151	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000170113	NIPA1	396.8684158942613	0.9011263780235244	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000108578	BLMH	265.5602026137976	0.9011531575498981	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000163536	SERPINI1	41.989595911831096	0.9014969559964825	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000196550	FAM72A	10.459682008137635	0.9021412612993311	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000177888	ZBTB41	399.6934340986832	0.9023166004192668	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000165458	INPPL1	639.5151552182857	0.9024207936447132	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000140043	PTGR2	415.74234431821134	0.902928253092591	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000179119	SPTY2D1	443.17152009417566	0.9030297770441542	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000170835	CEL	8.591851109966301	0.9031041321439299	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000165511	ZNF22-AS1	76.65914106399661	0.9039523802150004	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000198887	SMC5	936.6727586258439	0.9041469653640364	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000170265	ZNF282	219.89721548371546	0.9043095042432457	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000149212	SESN3	1103.375063341173	0.9048188439469492	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000105383	CD33	92.5885130015132	0.9049334392691714	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000113593	PPWD1	442.63396727696824	0.9050115776869012	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000169752	NRG4	145.84874322948204	0.9050494967474806	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000132664	POLR3F	130.56863662067335	0.90566880803985506	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000180917	CMTR2	581.6366914102971	0.9059334513057118	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000204304	PBX2	505.7926045794945	0.9061357626300447	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000122477	LRRC39	25.25141053817513	0.9080882301431862	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000116299	ELAPOR1	39.132255298761635	0.908408476581555	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000251209	LINC00923	133.21401612545796	0.9084687042423479	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000175874	CREG2	37.7374993750374	0.9086651970560345	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000100031	GGT1	967.006923692426	0.9091977637752227	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000225849	MKRN7P	2.117846353306032	0.9093314090265738	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000189362	NEMP2	138.08127766628257	0.9096121852554843	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000178177	LCORL	267.41080042782204	0.9096163386669707	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000188452	CERKL	72.84853785904936	0.91034555229254	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000135452	TSPAN31	638.2753358153569	0.9111747996775258	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000147443	DOK2	84.29902072852644	0.9113979090696417	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000167397	VKORC1	817.2648629378918	0.911458195833617	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000163568	AIM2	16.010631113522955	0.91177741725973	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000116898	MRPS15	947.1337546719202	0.9119289443544782	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000256294	ZNF225	148.35519986895096	0.912012506269065	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000185621	LMLN	171.96914619316448	0.912295183764159	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000023608	SNAPC1	96.9231317058831	0.9124160223997533	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
ENSG00000156471	PTDSS1	1154.5646399263749	0.9125362541990599	FALSE	0	NA	NA	NA	0	NA	NA	not_significant
